    1              0.4585 0.998015
    1              0.4584 0.998015
    1              0.4583 0.998015
    1              0.4582 0.998015
    1              0.4581 0.998015
    1              0.458 0.998015
    1              0.4579 0.998015
    1              0.4578 0.998015
    1              0.4577 0.998015
    1              0.4576 0.998015
    1              0.4575 0.998015
    1              0.4574 0.998015
    1              0.4573 0.997998
    1              0.4572 0.997998
    1              0.4571 0.997998
    1              0.457 0.997998
    1              0.4569 0.997998
    1              0.4568 0.997998
    1              0.4567 0.997998
    1              0.4566 0.997998
    1              0.4565 0.997998
    1              0.4564 0.997998
    1              0.4563 0.997998
    1              0.4562 0.997998
    1              0.4561 0.997998
    1              0.456 0.997998
    1              0.4559 0.997998
    1              0.4558 0.997998
    1              0.4557 0.997998
    1              0.4556 0.997983
    1              0.4555 0.997983
    1              0.4554 0.997983
    1              0.4553 0.997983
    1              0.4552 0.997983
    1              0.4551 0.997983
    1              0.455 0.997983
    1              0.4549 0.997983
    1              0.4548 0.997983
    1              0.4547 0.997983
    1              0.4546 0.997983
    1              0.4545 0.997983
    1              0.4544 0.997983
    1              0.4543 0.997983
    1              0.4542 0.997983
    1              0.4541 0.997983
    1              0.454 0.997983
    1              0.4539 0.997967
    1              0.4538 0.997967
    1              0.4537 0.997967
    1              0.4536 0.997967
    1              0.4535 0.997967
    1              0.4534 0.997967
    1              0.4533 0.997967
    1              0.4532 0.997967
    1              0.4531 0.997967
    1              0.453 0.997967
    1              0.4529 0.997967
    1              0.4528 0.997967
    1              0.4527 0.997967
    1              0.4526 0.997967
    1              0.4525 0.997967
    1              0.4524 0.997967
    1              0.4523 0.997967
    1              0.4522 0.997952
    1              0.4521 0.997952
    1              0.452 0.997952
    1              0.4519 0.997952
    1              0.4518 0.997952
    1              0.4517 0.997952
    1              0.4516 0.997952
    1              0.4515 0.997952
    1              0.4514 0.997952
    1              0.4513 0.997952
    1              0.4512 0.997952
    1              0.4511 0.997952
    1              0.451 0.997952
    1              0.4509 0.997952
    1              0.4508 0.997952
    1              0.4507 0.997952
    1              0.4506 0.997952
    1              0.4505 0.997936
    1              0.4504 0.997936
    1              0.4503 0.997936
    1              0.4502 0.997936
    1              0.4501 0.997936
    1              0.45 0.997936
    1              0.4499 0.997936
    1              0.4498 0.997936
    1              0.4497 0.997936
    1              0.4496 0.997936
    1              0.4495 0.997936
    1              0.4494 0.997936
    1              0.4493 0.997936
    1              0.4492 0.997936
    1              0.4491 0.997936
    1              0.449 0.997936
    1              0.4489 0.997936
    1              0.4488 0.997919
    1              0.4487 0.997919
    1              0.4486 0.997919
    1              0.4485 0.997919
    1              0.4484 0.997919
    1              0.4483 0.997919
    1              0.4482 0.997919
    1              0.4481 0.997919
    1              0.448 0.997919
    1              0.4479 0.997919
    1              0.4478 0.997919
    1              0.4477 0.997919
    1              0.4476 0.997919
    1              0.4475 0.997919
    1              0.4474 0.997919
    1              0.4473 0.997919
    1              0.4472 0.997919
    1              0.4471 0.997903
    1              0.447 0.997903
    1              0.4469 0.997903
    1              0.4468 0.997903
    1              0.4467 0.997903
    1              0.4466 0.997903
    1              0.4465 0.997903
    1              0.4464 0.997903
    1              0.4463 0.997903
    1              0.4462 0.997903
    1              0.4461 0.997903
    1              0.446 0.997903
    1              0.4459 0.997903
    1              0.4458 0.997903
    1              0.4457 0.997903
    1              0.4456 0.997903
    1              0.4455 0.997887
    1              0.4454 0.997887
    1              0.4453 0.997887
    1              0.4452 0.997887
    1              0.4451 0.997887
    1              0.445 0.997887
    1              0.4449 0.997887
    1              0.4448 0.997887
    1              0.4447 0.997887
    1              0.4446 0.997887
    1              0.4445 0.997887
    1              0.4444 0.997887
    1              0.4443 0.997887
    1              0.4442 0.997887
    1              0.4441 0.997887
    1              0.444 0.997887
    1              0.4439 0.997871
    1              0.4438 0.997871
    1              0.4437 0.997871
    1              0.4436 0.997871
    1              0.4435 0.997871
    1              0.4434 0.997871
    1              0.4433 0.997871
    1              0.4432 0.997871
    1              0.4431 0.997871
    1              0.443 0.997871
    1              0.4429 0.997871
    1              0.4428 0.997871
    1              0.4427 0.997871
    1              0.4426 0.997871
    1              0.4425 0.997871
    1              0.4424 0.997871
    1              0.4423 0.997855
    1              0.4422 0.997855
    1              0.4421 0.997855
    1              0.442 0.997855
    1              0.4419 0.997855
    1              0.4418 0.997855
    1              0.4417 0.997855
    1              0.4416 0.997855
    1              0.4415 0.997855
    1              0.4414 0.997855
    1              0.4413 0.997855
    1              0.4412 0.997855
    1              0.4411 0.997855
    1              0.441 0.997855
    1              0.4409 0.997855
    1              0.4408 0.997855
    1              0.4407 0.997838
    1              0.4406 0.997838
    1              0.4405 0.997838
    1              0.4404 0.997838
    1              0.4403 0.997838
    1              0.4402 0.997838
    1              0.4401 0.997838
    1              0.44 0.997838
    1              0.4399 0.997838
    1              0.4398 0.997838
    1              0.4397 0.997838
    1              0.4396 0.997838
    1              0.4395 0.997838
    1              0.4394 0.997838
    1              0.4393 0.997838
    1              0.4392 0.997838
    1              0.4391 0.997821
    1              0.439 0.997821
    1              0.4389 0.997821
    1              0.4388 0.997821
    1              0.4387 0.997821
    1              0.4386 0.997821
    1              0.4385 0.997821
    1              0.4384 0.997821
    1              0.4383 0.997821
    1              0.4382 0.997821
    1              0.4381 0.997821
    1              0.438 0.997821
    1              0.4379 0.997821
    1              0.4378 0.997821
    1              0.4377 0.997821
    1              0.4376 0.997821
    1              0.4375 0.997804
    1              0.4374 0.997804
    1              0.4373 0.997804
    1              0.4372 0.997804
    1              0.4371 0.997804
    1              0.437 0.997804
    1              0.4369 0.997804
    1              0.4368 0.997804
    1              0.4367 0.997804
    1              0.4366 0.997804
    1              0.4365 0.997804
    1              0.4364 0.997804
    1              0.4363 0.997804
    1              0.4362 0.997804
    1              0.4361 0.997804
    1              0.436 0.997804
    1              0.4359 0.997787
    1              0.4358 0.997787
    1              0.4357 0.997787
    1              0.4356 0.997787
    1              0.4355 0.997787
    1              0.4354 0.997787
    1              0.4353 0.997787
    1              0.4352 0.997787
    1              0.4351 0.997787
    1              0.435 0.997787
    1              0.4349 0.997787
    1              0.4348 0.997787
    1              0.4347 0.997787
    1              0.4346 0.997787
    1              0.4345 0.997787
    1              0.4344 0.997771
    1              0.4343 0.997771
    1              0.4342 0.997771
    1              0.4341 0.997771
    1              0.434 0.997771
    1              0.4339 0.997771
    1              0.4338 0.997771
    1              0.4337 0.997771
    1              0.4336 0.997771
    1              0.4335 0.997771
    1              0.4334 0.997771
    1              0.4333 0.997771
    1              0.4332 0.997771
    1              0.4331 0.997771
    1              0.433 0.997771
    1              0.4329 0.997771
    1              0.4328 0.997753
    1              0.4327 0.997753
    1              0.4326 0.997753
    1              0.4325 0.997753
    1              0.4324 0.997753
    1              0.4323 0.997753
    1              0.4322 0.997753
    1              0.4321 0.997753
    1              0.432 0.997753
    1              0.4319 0.997753
    1              0.4318 0.997753
    1              0.4317 0.997753
    1              0.4316 0.997753
    1              0.4315 0.997753
    1              0.4314 0.997753
    1              0.4313 0.997737
    1              0.4312 0.997737
    1              0.4311 0.997737
    1              0.431 0.997737
    1              0.4309 0.997737
    1              0.4308 0.997737
    1              0.4307 0.997737
    1              0.4306 0.997737
    1              0.4305 0.997737
    1              0.4304 0.997737
    1              0.4303 0.997737
    1              0.4302 0.997737
    1              0.4301 0.997737
    1              0.43 0.997737
    1              0.4299 0.997737
    1              0.4298 0.997719
    1              0.4297 0.997719
    1              0.4296 0.997719
    1              0.4295 0.997719
    1              0.4294 0.997719
    1              0.4293 0.997719
    1              0.4292 0.997719
    1              0.4291 0.997719
    1              0.429 0.997719
    1              0.4289 0.997719
    1              0.4288 0.997719
    1              0.4287 0.997719
    1              0.4286 0.997719
    1              0.4285 0.997719
    1              0.4284 0.997719
    1              0.4283 0.997702
    1              0.4282 0.997702
    1              0.4281 0.997702
    1              0.428 0.997702
    1              0.4279 0.997702
    1              0.4278 0.997702
    1              0.4277 0.997702
    1              0.4276 0.997702
    1              0.4275 0.997702
    1              0.4274 0.997702
    1              0.4273 0.997702
    1              0.4272 0.997702
    1              0.4271 0.997702
    1              0.427 0.997702
    1              0.4269 0.997702
    1              0.4268 0.997684
    1              0.4267 0.997684
    1              0.4266 0.997684
    1              0.4265 0.997684
    1              0.4264 0.997684
    1              0.4263 0.997684
    1              0.4262 0.997684
    1              0.4261 0.997684
    1              0.426 0.997684
    1              0.4259 0.997684
    1              0.4258 0.997684
    1              0.4257 0.997684
    1              0.4256 0.997684
    1              0.4255 0.997684
    1              0.4254 0.997684
    1              0.4253 0.997667
    1              0.4252 0.997667
    1              0.4251 0.997667
    1              0.425 0.997667
    1              0.4249 0.997667
    1              0.4248 0.997667
    1              0.4247 0.997667
    1              0.4246 0.997667
    1              0.4245 0.997667
    1              0.4244 0.997667
    1              0.4243 0.997667
    1              0.4242 0.997667
    1              0.4241 0.997667
    1              0.424 0.997667
    1              0.4239 0.997667
    1              0.4238 0.997649
    1              0.4237 0.997649
    1              0.4236 0.997649
    1              0.4235 0.997649
    1              0.4234 0.997649
    1              0.4233 0.997649
    1              0.4232 0.997649
    1              0.4231 0.997649
    1              0.423 0.997649
    1              0.4229 0.997649
    1              0.4228 0.997649
    1              0.4227 0.997649
    1              0.4226 0.997649
    1              0.4225 0.997649
    1              0.4224 0.997632
    1              0.4223 0.997632
    1              0.4222 0.997632
    1              0.4221 0.997632
    1              0.422 0.997632
    1              0.4219 0.997632
    1              0.4218 0.997632
    1              0.4217 0.997632
    1              0.4216 0.997632
    1              0.4215 0.997632
    1              0.4214 0.997632
    1              0.4213 0.997632
    1              0.4212 0.997632
    1              0.4211 0.997632
    1              0.421 0.997632
    1              0.4209 0.997613
    1              0.4208 0.997613
    1              0.4207 0.997613
    1              0.4206 0.997613
    1              0.4205 0.997613
    1              0.4204 0.997613
    1              0.4203 0.997613
    1              0.4202 0.997613
    1              0.4201 0.997613
    1              0.42 0.997613
    1              0.4199 0.997613
    1              0.4198 0.997613
    1              0.4197 0.997613
    1              0.4196 0.997613
    1              0.4195 0.997596
    1              0.4194 0.997596
    1              0.4193 0.997596
    1              0.4192 0.997596
    1              0.4191 0.997596
    1              0.419 0.997596
    1              0.4189 0.997596
    1              0.4188 0.997596
    1              0.4187 0.997596
    1              0.4186 0.997596
    1              0.4185 0.997596
    1              0.4184 0.997596
    1              0.4183 0.997596
    1              0.4182 0.997596
    1              0.4181 0.997596
    1              0.418 0.997576
    1              0.4179 0.997576
    1              0.4178 0.997576
    1              0.4177 0.997576
    1              0.4176 0.997576
    1              0.4175 0.997576
    1              0.4174 0.997576
    1              0.4173 0.997576
    1              0.4172 0.997576
    1              0.4171 0.997576
    1              0.417 0.997576
    1              0.4169 0.997576
    1              0.4168 0.997576
    1              0.4167 0.997576
    1              0.4166 0.997559
    1              0.4165 0.997559
    1              0.4164 0.997559
    1              0.4163 0.997559
    1              0.4162 0.997559
    1              0.4161 0.997559
    1              0.416 0.997559
    1              0.4159 0.997559
    1              0.4158 0.997559
    1              0.4157 0.997559
    1              0.4156 0.997559
    1              0.4155 0.997559
    1              0.4154 0.997559
    1              0.4153 0.997559
    1              0.4152 0.99754
    1              0.4151 0.99754
    1              0.415 0.99754
    1              0.4149 0.99754
    1              0.4148 0.99754
    1              0.4147 0.99754
    1              0.4146 0.99754
    1              0.4145 0.99754
    1              0.4144 0.99754
    1              0.4143 0.99754
    1              0.4142 0.99754
    1              0.4141 0.99754
    1              0.414 0.99754
    1              0.4139 0.99754
    1              0.4138 0.997522
    1              0.4137 0.997522
    1              0.4136 0.997522
    1              0.4135 0.997522
    1              0.4134 0.997522
    1              0.4133 0.997522
    1              0.4132 0.997522
    1              0.4131 0.997522
    1              0.413 0.997522
    1              0.4129 0.997522
    1              0.4128 0.997522
    1              0.4127 0.997522
    1              0.4126 0.997522
    1              0.4125 0.997522
    1              0.4124 0.997503
    1              0.4123 0.997503
    1              0.4122 0.997503
    1              0.4121 0.997503
    1              0.412 0.997503
    1              0.4119 0.997503
    1              0.4118 0.997503
    1              0.4117 0.997503
    1              0.4116 0.997503
    1              0.4115 0.997503
    1              0.4114 0.997503
    1              0.4113 0.997503
    1              0.4112 0.997503
    1              0.4111 0.997486
    1              0.411 0.997486
    1              0.4109 0.997486
    1              0.4108 0.997486
    1              0.4107 0.997486
    1              0.4106 0.997486
    1              0.4105 0.997486
    1              0.4104 0.997486
    1              0.4103 0.997486
    1              0.4102 0.997486
    1              0.4101 0.997486
    1              0.41 0.997486
    1              0.4099 0.997486
    1              0.4098 0.997486
    1              0.4097 0.997466
    1              0.4096 0.997466
    1              0.4095 0.997466
    1              0.4094 0.997466
    1              0.4093 0.997466
    1              0.4092 0.997466
    1              0.4091 0.997466
    1              0.409 0.997466
    1              0.4089 0.997466
    1              0.4088 0.997466
    1              0.4087 0.997466
    1              0.4086 0.997466
    1              0.4085 0.997466
    1              0.4084 0.997449
    1              0.4083 0.997449
    1              0.4082 0.997449
    1              0.4081 0.997449
    1              0.408 0.997449
    1              0.4079 0.997449
    1              0.4078 0.997449
    1              0.4077 0.997449
    1              0.4076 0.997449
    1              0.4075 0.997449
    1              0.4074 0.997449
    1              0.4073 0.997449
    1              0.4072 0.997449
    1              0.4071 0.997449
    1              0.407 0.997428
    1              0.4069 0.997428
    1              0.4068 0.997428
    1              0.4067 0.997428
    1              0.4066 0.997428
    1              0.4065 0.997428
    1              0.4064 0.997428
    1              0.4063 0.997428
    1              0.4062 0.997428
    1              0.4061 0.997428
    1              0.406 0.997428
    1              0.4059 0.997428
    1              0.4058 0.997428
    1              0.4057 0.99741
    1              0.4056 0.99741
    1              0.4055 0.99741
    1              0.4054 0.99741
    1              0.4053 0.99741
    1              0.4052 0.99741
    1              0.4051 0.99741
    1              0.405 0.99741
    1              0.4049 0.99741
    1              0.4048 0.99741
    1              0.4047 0.99741
    1              0.4046 0.99741
    1              0.4045 0.99741
    1              0.4044 0.99741
    1              0.4043 0.997389
    1              0.4042 0.997389
    1              0.4041 0.997389
    1              0.404 0.997389
    1              0.4039 0.997389
    1              0.4038 0.997389
    1              0.4037 0.997389
    1              0.4036 0.997389
    1              0.4035 0.997389
    1              0.4034 0.997389
    1              0.4033 0.997389
    1              0.4032 0.997389
    1              0.4031 0.997389
    1              0.403 0.997371
    1              0.4029 0.997371
    1              0.4028 0.997371
    1              0.4027 0.997371
    1              0.4026 0.997371
    1              0.4025 0.997371
    1              0.4024 0.997371
    1              0.4023 0.997371
    1              0.4022 0.997371
    1              0.4021 0.997371
    1              0.402 0.997371
    1              0.4019 0.997371
    1              0.4018 0.997371
    1              0.4017 0.997371
    1              0.4016 0.99735
    1              0.4015 0.99735
    1              0.4014 0.99735
    1              0.4013 0.99735
    1              0.4012 0.99735
    1              0.4011 0.99735
    1              0.401 0.99735
    1              0.4009 0.99735
    1              0.4008 0.99735
    1              0.4007 0.99735
    1              0.4006 0.99735
    1              0.4005 0.99735
    1              0.4004 0.997332
    1              0.4003 0.997332
    1              0.4002 0.997332
    1              0.4001 0.997332
    1              0.4 0.997332
    1              0.3999 0.997332
    1              0.3998 0.997332
    1              0.3997 0.997332
    1              0.3996 0.997332
    1              0.3995 0.997332
    1              0.3994 0.997332
    1              0.3993 0.997332
    1              0.3992 0.997332
    1              0.3991 0.997311
    1              0.399 0.997311
    1              0.3989 0.997311
    1              0.3988 0.997311
    1              0.3987 0.997311
    1              0.3986 0.997311
    1              0.3985 0.997311
    1              0.3984 0.997311
    1              0.3983 0.997311
    1              0.3982 0.997311
    1              0.3981 0.997311
    1              0.398 0.997311
    1              0.3979 0.997311
    1              0.3978 0.997292
    1              0.3977 0.997292
    1              0.3976 0.997292
    1              0.3975 0.997292
    1              0.3974 0.997292
    1              0.3973 0.997292
    1              0.3972 0.997292
    1              0.3971 0.997292
    1              0.397 0.997292
    1              0.3969 0.997292
    1              0.3968 0.997292
    1              0.3967 0.997292
    1              0.3966 0.997292
    1              0.3965 0.997271
    1              0.3964 0.997271
    1              0.3963 0.997271
    1              0.3962 0.997271
    1              0.3961 0.997271
    1              0.396 0.997271
    1              0.3959 0.997271
    1              0.3958 0.997271
    1              0.3957 0.997271
    1              0.3956 0.997271
    1              0.3955 0.997271
    1              0.3954 0.997271
    1              0.3953 0.997253
    1              0.3952 0.997253
    1              0.3951 0.997253
    1              0.395 0.997253
    1              0.3949 0.997253
    1              0.3948 0.997253
    1              0.3947 0.997253
    1              0.3946 0.997253
    1              0.3945 0.997253
    1              0.3944 0.997253
    1              0.3943 0.997253
    1              0.3942 0.997253
    1              0.3941 0.997253
    1              0.394 0.997231
    1              0.3939 0.997231
    1              0.3938 0.997231
    1              0.3937 0.997231
    1              0.3936 0.997231
    1              0.3935 0.997231
    1              0.3934 0.997231
    1              0.3933 0.997231
    1              0.3932 0.997231
    1              0.3931 0.997231
    1              0.393 0.997231
    1              0.3929 0.997231
    1              0.3928 0.997212
    1              0.3927 0.997212
    1              0.3926 0.997212
    1              0.3925 0.997212
    1              0.3924 0.997212
    1              0.3923 0.997212
    1              0.3922 0.997212
    1              0.3921 0.997212
    1              0.392 0.997212
    1              0.3919 0.997212
    1              0.3918 0.997212
    1              0.3917 0.997212
    1              0.3916 0.997212
