    1          0.5 0.999239
    1          0.5 0.999239
    1          0.5 0.999239
    1          0.5 0.999239
    1          0.5 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4999 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4998 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4997 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4996 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4995 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4994 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4993 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4992 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.4991 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.499 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4989 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4988 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4987 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4986 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4985 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4984 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4983 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4982 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.4981 0.999239
    1          0.498 0.999239
    1          0.498 0.999239
    1          0.498 0.999239
    1          0.498 0.999236
    1          0.498 0.999236
    1          0.498 0.999236
    1          0.498 0.999236
    1          0.498 0.999236
    1          0.498 0.999236
    1          0.498 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4979 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4978 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4977 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4976 0.999236
    1          0.4975 0.999236
    1          0.4975 0.999236
    1          0.4975 0.999236
    1          0.4975 0.999236
